C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_318.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_318.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_318.jpg,0,1,0,17.80537
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_416.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_416.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_416.jpg,-0.1,0.7094476,0,18.79896
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_518.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_518.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_518.jpg,-0.35,0.400882,0,18.92417
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_619.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_619.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_619.jpg,0,0.09744881,0,19.21852
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_717.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_717.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_717.jpg,-0.1,0,0,18.65402
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_826.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_826.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_826.jpg,0,0,0,18.87572
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_47_927.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_47_927.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_47_927.jpg,-0.3,0,0,18.61798
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_025.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_025.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_025.jpg,-0.5000001,0,0,18.3765
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_125.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_125.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_125.jpg,0,0,0,17.63096
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_231.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_231.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_231.jpg,-0.1,0,0,17.88584
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_325.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_325.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_325.jpg,-0.35,0,0,17.17226
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_424.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_424.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_424.jpg,-0.6000001,0,0,17.3662
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_549.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_549.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_549.jpg,-0.9500002,0,0,16.37941
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_651.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_651.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_651.jpg,0,0,0,16.55308
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_762.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_762.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_762.jpg,-0.15,0,0,15.86347
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_865.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_865.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_865.jpg,-0.4,0,0,16.21044
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_48_969.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_48_969.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_48_969.jpg,0,0,0,15.43927
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_071.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_071.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_071.jpg,0,0,0,15.79366
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_176.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_176.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_176.jpg,0,0,0,15.61592
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_277.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_277.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_277.jpg,-0.15,0,0,14.94068
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_425.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_425.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_425.jpg,-0.5000001,0,0,15.14165
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_502.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_502.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_502.jpg,0,0,0,14.98779
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_638.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_638.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_638.jpg,-0.35,0,0,14.22969
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_741.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_741.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_741.jpg,-0.6000001,0,0,14.48503
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_825.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_825.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_825.jpg,-0.8000001,0,0,14.23949
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_49_897.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_49_897.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_49_897.jpg,-1,0.2058834,0,14.07082
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_001.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_001.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_001.jpg,-1,0.5086941,0,14.04078
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_083.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_083.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_083.jpg,-1,0.7725956,0,14.62238
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_195.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_195.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_195.jpg,0,1,0,15.54762
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_295.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_295.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_295.jpg,0,1,0,16.61816
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_407.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_407.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_407.jpg,0,1,0,17.88133
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_511.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_511.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_511.jpg,0,1,0,18.82676
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_612.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_612.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_612.jpg,0,1,0,19.92841
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_711.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_711.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_711.jpg,0.25,1,0,20.82553
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_811.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_811.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_811.jpg,0.5000001,1,0,21.75876
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_50_914.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_50_914.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_50_914.jpg,0,1,0,22.68427
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_018.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_018.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_018.jpg,0,1,0,23.66601
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_122.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_122.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_122.jpg,0,1,0,24.62975
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_222.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_222.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_222.jpg,0,1,0,25.58728
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_322.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_322.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_322.jpg,0,1,0,26.53446
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_432.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_432.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_432.jpg,0,1,0,27.65576
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_533.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_533.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_533.jpg,0,1,0,28.57615
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_630.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_630.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_630.jpg,0,1,0,29.48554
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_731.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_731.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_731.jpg,0.15,1,0,30.1854
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_828.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_828.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_828.jpg,0.4,1,0,30.15818
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_51_927.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_51_927.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_51_927.jpg,0,1,0,30.18963
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_025.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_025.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_025.jpg,0.1,1,0,30.18999
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_125.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_125.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_125.jpg,0,1,0,30.19013
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_238.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_238.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_238.jpg,0,1,0,30.19036
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_336.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_336.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_336.jpg,0,1,0,30.19043
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_434.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_434.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_434.jpg,0,1,0,30.19445
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_530.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_530.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_530.jpg,0,1,0,30.1916
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_625.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_625.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_625.jpg,0,1,0,30.18652
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_722.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_722.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_722.jpg,-0.25,1,0,30.17547
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_823.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_823.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_823.jpg,0,1,0,30.19081
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_52_921.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_52_921.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_52_921.jpg,0,1,0,30.18982
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_019.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_019.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_019.jpg,-0.1,1,0,30.1891
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_133.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_133.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_133.jpg,0,1,0,30.18932
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_234.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_234.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_234.jpg,0,1,0,30.19015
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_334.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_334.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_334.jpg,0,1,0,30.1909
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_443.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_443.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_443.jpg,0,1,0,30.19072
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_560.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_560.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_560.jpg,-0.3,1,0,30.16982
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_669.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_669.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_669.jpg,0,1,0,30.1906
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_773.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_773.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_773.jpg,0,1,0,30.19069
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_874.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_874.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_874.jpg,0,1,0,30.19071
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_53_975.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_53_975.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_53_975.jpg,-0.15,1,0,30.1862
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_075.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_075.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_075.jpg,-0.4,1,0,30.15743
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_179.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_179.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_179.jpg,0,1,0,30.1895
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_278.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_278.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_278.jpg,0,1,0,30.18991
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_381.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_381.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_381.jpg,0,1,0,30.19047
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_483.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_483.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_483.jpg,-0.25,1,0,30.17558
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_588.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_588.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_588.jpg,0,1,0,30.19018
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_691.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_691.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_691.jpg,0,1,0,30.19031
C:\Users\HP\Desktop\Car_Data\IMG\center_2019_12_20_09_56_54_793.jpg,C:\Users\HP\Desktop\Car_Data\IMG\left_2019_12_20_09_56_54_793.jpg,C:\Users\HP\Desktop\Car_Data\IMG\right_2019_12_20_09_56_54_793.jpg,0,1,0,30.19031
